ď»żSOURSYSTEM;BILL_NUM;BILL_ITEM;BILL_TYP;BILL_CAT;INVOICEDAT;CALDAY;MATERIAL;DOC_NUMBER;S_ORD_ITEM;SALESEMPLY;SALES_GRP;SALES_OFF;FORWAGENT;SOLD_TO;SHIP_TO;BILLTOPRTY;PAYER;SALES_ACT;SALES_AREA;SALESORG;DISTR_CHAN;DIVISION;COMP_CODE;PLANT;BILL_QTY;   Value  ;COST;TRF_COST;DOC_CURRCY;LOC_CURRCY; DOC_RATE ;PROD_HIER;PROD_CUSTGROUPE;PROD_COUNTRY;DESCHIER;CONV_QTY;PROFITCENTER;ORDERREASON;Unnamed: 39;Unnamed: 40;Unnamed: 41
HG;200135/26;4;;;20251231;20251231;4E3581E67B;E9E03FAE4D;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;37359;29887;;EUR;PLN;385.14;510620;;PL;;;3382E5BE80;25;;;
HG;200135/26;5;;;20251231;20251231;4E3581E67B;F6FFF274A8;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;37359;29887;;EUR;PLN;385.14;510620;;PL;;;3382E5BE80;25;;;
HG;200135/26;6;;;20251231;20251231;4E3581E67B;DDF92E24A3;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;37359;29887;;EUR;PLN;385.14;510620;;PL;;;3382E5BE80;25;;;
HG;200135/26;7;;;20251231;20251231;4E3581E67B;FE0A9385E0;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;37359;29887;;EUR;PLN;385.14;510620;;PL;;;3382E5BE80;25;;;
HG;200135/26;8;;;20251231;20251231;4E3581E67B;5629931CCB;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;37359;29887;;EUR;PLN;385.14;510620;;PL;;;3382E5BE80;25;;;
HG;200135/26;9;;;20251231;20251231;4E3581E67B;FF479EF05E;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;37359;29887;;EUR;PLN;385.14;510620;;PL;;;3382E5BE80;25;;;
HG;200135/26;10;;;20251231;20251231;4E3581E67B;2213CAE9B3;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;37359;29887;;EUR;PLN;385.14;510620;;PL;;;3382E5BE80;25;;;
HG;200135/26;11;;;20251231;20251231;4E3581E67B;9EC0E716CD;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;37359;29887;;EUR;PLN;385.14;510620;;PL;;;3382E5BE80;25;;;
HG;200136/26;1;;;20251231;20251231;4E3581E67B;4C8DAF2A37;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;172928;138342;;EUR;PLN;385.14;510620;;PL;;;3382E5BE80;25;;;
HG;200136/26;2;;;20251231;20251231;4E3581E67B;CE6D0BAAFF;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;172928;138342;;EUR;PLN;385.14;510620;;PL;;;3382E5BE80;25;;;
HG;200137/26;1;;;20251231;20251231;4E3581E67B;260E4D5C16;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;199888;159910;;EUR;PLN;385.14;510620;;PL;;;3382E5BE80;25;;;
HG;200138/26;1;;;20251231;20251231;4E3581E67B;D9746B3875;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;217604;174083;;EUR;PLN;385.14;510620;;PL;;;3382E5BE80;25;;;
HG;200139/26;1;;;20251231;20251231;4E3581E67B;E98F86EA80;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;217604;174083;;EUR;PLN;385.14;510620;;PL;;;3382E5BE80;25;;;
HG;200140/26;1;;;20251231;20251231;4E3581E67B;FCF452675C;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;195651;156521;;EUR;PLN;385.14;510620;;PL;;;3382E5BE80;25;;;
HG;200140/26;2;;;20251231;20251231;4E3581E67B;2BBE86AA0A;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;189489;151591;;EUR;PLN;385.14;510620;;PL;;;3382E5BE80;25;;;
HG;200141/26;1;;;20251231;20251231;4E3581E67B;04377FE4F5;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;12324;9859;;EUR;PLN;385.14;510620;;PL;;;3382E5BE80;25;;;
HG;200141/26;2;;;20251231;20251231;4E3581E67B;39B48C8FA3;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;12324;9859;;EUR;PLN;385.14;510620;;PL;;;3382E5BE80;25;;;
HG;200141/26;3;;;20251231;20251231;4E3581E67B;161736D051;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;12324;9859;;EUR;PLN;385.14;510620;;PL;;;3382E5BE80;25;;;
HG;200141/26;4;;;20251231;20251231;4E3581E67B;44991BD0D8;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;12324;9859;;EUR;PLN;385.14;510620;;PL;;;3382E5BE80;25;;;
HG;200141/26;5;;;20251231;20251231;4E3581E67B;FDC8A39723;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;52764;42211;;EUR;PLN;385.14;510620;;PL;;;3382E5BE80;25;;;
HG;200142/26;1;;;20251231;20251231;4E3581E67B;6201EB38EE;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;134414;107531;;EUR;PLN;385.14;510620;;PL;;;3382E5BE80;25;;;
HG;200143/26;1;;;20251231;20251231;4E3581E67B;1A1F8FA6A7;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;217604;174083;;EUR;PLN;385.14;510620;;PL;;;3382E5BE80;25;;;
HG;200143/26;2;;;20251231;20251231;4E3581E67B;A40680F17F;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;217604;174083;;EUR;PLN;385.14;510620;;PL;;;3382E5BE80;25;;;
HG;200144/26;1;;;20251231;20251231;4E3581E67B;ED383D6CC8;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;40;126711;101369;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200144/26;2;;;20251231;20251231;4E3581E67B;ED383D6CC8;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;80;557683;446146;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200144/26;3;;;20251231;20251231;4E3581E67B;ED383D6CC8;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;28;332145;265716;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200144/26;4;;;20251231;20251231;4E3581E67B;ED383D6CC8;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;148;142502;114002;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200144/26;5;;;20251231;20251231;4E3581E67B;ED383D6CC8;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;21;41248;32998;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200144/26;6;;;20251231;20251231;4E3581E67B;ED383D6CC8;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;41;156328;125062;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200144/26;7;;;20251231;20251231;4E3581E67B;ED383D6CC8;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;15;80302;64242;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200145/26;1;;;20251231;20251231;4E3581E67B;D9228ACE74;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;12;66052;52842;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200145/26;2;;;20251231;20251231;4E3581E67B;D9228ACE74;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;12;94898;75918;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200145/26;3;;;20251231;20251231;4E3581E67B;D9228ACE74;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;24;23108;18486;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200145/26;4;;;20251231;20251231;4E3581E67B;D9228ACE74;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;6;32198;25758;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200145/26;5;;;20251231;20251231;4E3581E67B;D9228ACE74;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;6;42781;34225;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200146/26;1;;;20251231;20251231;4E3581E67B;2782224F40;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;5;5007;4006;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200146/26;2;;;20251231;20251231;4E3581E67B;2782224F40;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;12;19873;15898;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200146/26;3;;;20251231;20251231;4E3581E67B;2782224F40;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;10;23108;18486;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200146/26;4;;;20251231;20251231;4E3581E67B;2782224F40;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;5;4237;3390;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200146/26;5;;;20251231;20251231;4E3581E67B;2782224F40;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;8;6778;5422;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200146/26;6;;;20251231;20251231;4E3581E67B;2782224F40;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;7;5931;4745;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200147/26;1;;;20251231;20251231;4E3581E67B;BF858F0E61;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;6;6933;5546;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200148/26;1;;;20251231;20251231;4E3581E67B;11C6EBBCF4;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;4;8473;6778;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200148/26;2;;;20251231;20251231;4E3581E67B;11C6EBBCF4;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;2;1695;1356;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200148/26;3;;;20251231;20251231;4E3581E67B;11C6EBBCF4;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;2;2311;1849;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200149/26;1;;;20251231;20251231;4E3581E67B;B3BC7FEE01;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;16;64704;51763;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200150/26;1;;;20251231;20251231;4E3581E67B;1ADC900ECA;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;9;13865;11092;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200151/26;1;;;20251231;20251231;4E3581E67B;E3C42F85A0;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;26;28038;22430;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200151/26;2;;;20251231;20251231;4E3581E67B;E3C42F85A0;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;38;67322;53858;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200151/26;3;;;20251231;20251231;4E3581E67B;E3C42F85A0;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;25;62585;50068;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200151/26;4;;;20251231;20251231;4E3581E67B;E3C42F85A0;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;60;69325;55460;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200152/26;1;;;20251231;20251231;4E3581E67B;4E32AEC4DD;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;8;13865;11092;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200152/26;2;;;20251231;20251231;4E3581E67B;4E32AEC4DD;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;8;9243;7394;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200152/26;3;;;20251231;20251231;4E3581E67B;4E32AEC4DD;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;3;4853;3882;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200153/26;1;;;20251231;20251231;4E3581E67B;BF9B08DCEA;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;122;296019;236815;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200153/26;2;;;20251231;20251231;4E3581E67B;BF9B08DCEA;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;17;56307;45046;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200153/26;3;;;20251231;20251231;4E3581E67B;BF9B08DCEA;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;40;53920;43136;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200153/26;4;;;20251231;20251231;4E3581E67B;BF9B08DCEA;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;16;33892;27114;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200154/26;1;;;20251231;20251231;4E3581E67B;BCAAF5C0D6;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;35;55268;44214;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200154/26;2;;;20251231;20251231;4E3581E67B;BCAAF5C0D6;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;16;16638;13310;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200155/26;1;;;20251231;20251231;4E3581E67B;9A7046D874;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;178;530600;424480;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200155/26;2;;;20251231;20251231;4E3581E67B;9A7046D874;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;49;300217;240174;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200155/26;3;;;20251231;20251231;4E3581E67B;9A7046D874;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;227;216818;173454;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200155/26;4;;;20251231;20251231;4E3581E67B;9A7046D874;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;94;217743;174194;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200155/26;5;;;20251231;20251231;4E3581E67B;9A7046D874;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;25;76265;61012;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200156/26;1;;;20251231;20251231;4E3581E67B;4A8078D7D5;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;50;38514;30811;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200157/26;1;;;20251231;20251231;4E3581E67B;8303951C45;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;20;106168;84934;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200157/26;2;;;20251231;20251231;4E3581E67B;8303951C45;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;11;112395;89916;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200157/26;3;;;20251231;20251231;4E3581E67B;8303951C45;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;70;1020814;816651;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200157/26;4;;;20251231;20251231;4E3581E67B;8303951C45;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;101;136147;108918;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200157/26;5;;;20251231;20251231;4E3581E67B;8303951C45;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;10;35676;28541;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200157/26;6;;;20251231;20251231;4E3581E67B;8303951C45;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;6;27291;21833;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200157/26;7;;;20251231;20251231;4E3581E67B;8303951C45;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;35;205568;164454;;EUR;PLN;385.14;510620;;PL;;;9832C7853A;68;;;
HG;200158/26;1;;;20251231;20251231;4E3581E67B;69C1BEEC0D;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;27198;21758;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;200158/26;2;;;20251231;20251231;4E3581E67B;670395ACFA;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;27198;21758;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;200158/26;3;;;20251231;20251231;4E3581E67B;5BF0907D9C;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;27198;21758;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;200158/26;4;;;20251231;20251231;4E3581E67B;8C013E4DB1;;PL03;;;;PL/16;;;;;;;1;1;9005;9005;1;27198;21758;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;cze.26;1;;;20251231;20251231;4E3581E67B;5E4D5311CD;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;95473;76378;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;cze.26;2;;;20251231;20251231;4E3581E67B;E37CB35361;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;79304;63443;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;200159/26;1;;;20251231;20251231;4E3581E67B;F0B4706078;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;160148;128118;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;200160/26;1;;;20251231;20251231;4E3581E67B;D2E10DAF9A;;PL03;;;;PL/1706;;;;;;;1;1;9005;9005;1;99322;79458;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;lip.26;1;;;20251231;20251231;4E3581E67B;0EECFBFD9B;;PL03;;;;PL/3335;;;;;;;1;1;9005;9005;1;83154;66523;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;lip.26;2;;;20251231;20251231;4E3581E67B;BC4DF062EF;;PL03;;;;PL/3335;;;;;;;1;1;9005;9005;1;83154;66523;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;lip.26;3;;;20251231;20251231;4E3581E67B;4CD58A4B63;;PL03;;;;PL/3335;;;;;;;1;1;9005;9005;1;83154;66523;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;lip.26;4;;;20251231;20251231;4E3581E67B;4B8CAAC7B8;;PL03;;;;PL/3335;;;;;;;1;1;9005;9005;1;83154;66523;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;lip.26;5;;;20251231;20251231;4E3581E67B;09E463B85D;;PL03;;;;PL/3335;;;;;;;1;1;9005;9005;1;83154;66523;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;lip.26;6;;;20251231;20251231;4E3581E67B;5897D3877C;;PL03;;;;PL/3335;;;;;;;1;1;9005;9005;1;83154;66523;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;lip.26;7;;;20251231;20251231;4E3581E67B;D5B341C9A2;;PL03;;;;PL/3335;;;;;;;1;1;9005;9005;1;83154;66523;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;lip.26;8;;;20251231;20251231;4E3581E67B;6FB9AB08D9;;PL03;;;;PL/3335;;;;;;;1;1;9005;9005;1;83154;66523;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;lip.26;9;;;20251231;20251231;4E3581E67B;4BFB816528;;PL03;;;;PL/3335;;;;;;;1;1;9005;9005;1;83154;66523;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;lip.26;10;;;20251231;20251231;4E3581E67B;21709E0BCD;;PL03;;;;PL/3335;;;;;;;1;1;9005;9005;1;13089;10471;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;lip.26;11;;;20251231;20251231;4E3581E67B;F1B2837278;;PL03;;;;PL/3335;;;;;;;1;1;9005;9005;1;83154;66523;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;lip.26;12;;;20251231;20251231;4E3581E67B;2BBC504BB5;;PL03;;;;PL/3335;;;;;;;1;1;9005;9005;1;83154;66523;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;lip.26;13;;;20251231;20251231;4E3581E67B;2E3985866A;;PL03;;;;PL/3335;;;;;;;1;1;9005;9005;1;92008;73606;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;lip.26;14;;;20251231;20251231;4E3581E67B;77EDCA7112;;PL03;;;;PL/3335;;;;;;;1;1;9005;9005;1;21558;17246;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;lip.26;15;;;20251231;20251231;4E3581E67B;1ED7C48E72;;PL03;;;;PL/3335;;;;;;;1;1;9005;9005;1;40422;32338;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;200161/26;1;;;20251231;20251231;4E3581E67B;F93EE6A421;;PL03;;;;PL/4208;;;;;;;1;1;9005;9005;1;205959;164767;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;200161/26;2;;;20251231;20251231;4E3581E67B;7C9BCCED66;;PL03;;;;PL/4208;;;;;;;1;1;9005;9005;1;205959;164767;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;200161/26;3;;;20251231;20251231;4E3581E67B;821A23FFEF;;PL03;;;;PL/4208;;;;;;;1;1;9005;9005;1;205959;164767;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;sie.26;1;;;20251231;20251231;4E3581E67B;056EFCC927;;PL03;;;;PL/4740;;;;;;;1;1;9005;9005;1;148983;119186;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;sie.26;2;;;20251231;20251231;4E3581E67B;9EE759737F;;PL03;;;;PL/4740;;;;;;;1;1;9005;9005;1;148983;119186;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;sie.26;3;;;20251231;20251231;4E3581E67B;94BDD6315D;;PL03;;;;PL/4740;;;;;;;1;1;9005;9005;1;155528;124422;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;sie.26;4;;;20251231;20251231;4E3581E67B;1B91B09B1D;;PL03;;;;PL/4740;;;;;;;1;1;9005;9005;1;155528;124422;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;sie.26;5;;;20251231;20251231;4E3581E67B;0CCF7C534B;;PL03;;;;PL/4740;;;;;;;1;1;9005;9005;1;155528;124422;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;sie.26;6;;;20251231;20251231;4E3581E67B;135B9D436B;;PL03;;;;PL/4740;;;;;;;1;1;9005;9005;1;155528;124422;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;sie.26;7;;;20251231;20251231;4E3581E67B;B4AFD0AC05;;PL03;;;;PL/4740;;;;;;;1;1;9005;9005;1;155528;124422;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;sie.26;8;;;20251231;20251231;4E3581E67B;AB0C597099;;PL03;;;;PL/4740;;;;;;;1;1;9005;9005;1;155528;124422;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;sie.26;9;;;20251231;20251231;4E3581E67B;55C892CAB5;;PL03;;;;PL/4740;;;;;;;1;1;9005;9005;1;182861;146289;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;sie.26;10;;;20251231;20251231;4E3581E67B;8ADA299B08;;PL03;;;;PL/4740;;;;;;;1;1;9005;9005;1;182861;146289;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;sie.26;11;;;20251231;20251231;4E3581E67B;A50F6BF992;;PL03;;;;PL/4740;;;;;;;1;1;9005;9005;1;182861;146289;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;sie.26;12;;;20251231;20251231;4E3581E67B;65C0411E42;;PL03;;;;PL/4740;;;;;;;1;1;9005;9005;1;182861;146289;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;200162/26;1;;;20251231;20251231;4E3581E67B;EF726E1CD1;;PL03;;;;PL/27;;;;;;;1;1;9005;9005;1;184786;147829;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;200162/26;2;;;20251231;20251231;4E3581E67B;5FB22ABFBD;;PL03;;;;PL/27;;;;;;;1;1;9005;9005;1;184786;147829;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;200162/26;3;;;20251231;20251231;4E3581E67B;B5B26F6E22;;PL03;;;;PL/27;;;;;;;1;1;9005;9005;1;184786;147829;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;200162/26;4;;;20251231;20251231;4E3581E67B;FB84EFD17F;;PL03;;;;PL/27;;;;;;;1;1;9005;9005;1;31568;25254;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;200162/26;5;;;20251231;20251231;4E3581E67B;3DD6BBEE48;;PL03;;;;PL/27;;;;;;;1;1;9005;9005;1;31568;25254;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;200162/26;6;;;20251231;20251231;4E3581E67B;ABA6054475;;PL03;;;;PL/27;;;;;;;1;1;9005;9005;1;31568;25254;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;200163/26;1;;;20251231;20251231;4E3581E67B;BAC29DC68C;;PL03;;;;PL/432;;;;;;;1;1;9005;9005;1;22328;17862;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;wrz.26;1;;;20251231;20251231;4E3581E67B;A8FA5B65E2;;PL03;;;;PL/3957;;;;;;;1;1;9005;9005;1;95473;76378;;EUR;PLN;384.97;510620;;PL;;;3382E5BE80;25;;;
HG;200164/26;1;;;20251231;20251231;4E3581E67B;AAA1FB08F9;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;12;34647;27718;;EUR;PLN;384.97;510620;;PL;;;9832C7853A;68;;;
HG;200164/26;2;;;20251231;20251231;4E3581E67B;AAA1FB08F9;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;6;24484;19587;;EUR;PLN;384.97;510620;;PL;;;9832C7853A;68;;;
HG;200164/26;3;;;20251231;20251231;4E3581E67B;AAA1FB08F9;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;4;8931;7145;;EUR;PLN;384.97;510620;;PL;;;9832C7853A;68;;;
HG;200164/26;4;;;20251231;20251231;4E3581E67B;AAA1FB08F9;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;3;7853;6282;;EUR;PLN;384.97;510620;;PL;;;9832C7853A;68;;;
HG;200164/26;5;;;20251231;20251231;4E3581E67B;AAA1FB08F9;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;700;70065;15400;;EUR;PLN;384.97;110788;;PL;;;9832C7853A;10;;;
HG;paĹş.26;1;;;20251231;20251231;4E3581E67B;856887D030;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;35;44800;0;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
HG;paĹş.26;2;;;20251231;20251231;4E3581E67B;856887D030;;PL03;;;;PL/21;;;;;;;1;1;9005;9005;1;76405;0;;PLN;PLN;1;510620;;PL;;;9832C7853A;68;;;
